0.95387536e-3
6.296527713333109e+00 3.139678001845009e+00 6.923565273464902e-01 3.141592653589793e+00 6.786367860512704e-01 5.743125134471194e-01 -7.508750349477112e-04 1.926555913707230e-03 1.181648185541438e+00 68
6.296588282265496e+00 3.139931258100819e+00 6.924054168339853e-01 3.141592653589793e+00 6.766616425467067e-01 5.810794597712262e-01 -6.422291052435559e-04 1.633362706823750e-03 1.164488921738933e+00 64
6.296648141648282e+00 3.140002641543701e+00 6.924505313886121e-01 3.141592653589793e+00 6.746844904313064e-01 5.874043154106281e-01 -6.063590570512586e-04 1.530001222027790e-03 1.148584620508903e+00 60
6.296707257496493e+00 3.140148773620496e+00 6.924922031732267e-01 3.141592653589793e+00 6.727045933500457e-01 5.933626630346818e-01 -5.436002093400887e-04 1.361867402539550e-03 1.133714496962411e+00 57
6.296765595280926e+00 3.140192371541622e+00 6.925312221098016e-01 3.141592653589793e+00 6.707230908341166e-01 5.990081820486227e-01 -5.207674210212401e-04 1.296186907477988e-03 1.119721626386332e+00 54
6.296823119944169e+00 3.140148457175534e+00 6.925679812388356e-01 3.141592653589793e+00 6.687401980514103e-01 6.043834061885565e-01 -5.308332117819900e-04 1.313372619426850e-03 1.106482233003217e+00 51
6.296879795918919e+00 3.140257166931294e+00 6.926023427549610e-01 3.141592653589793e+00 6.667547133609274e-01 6.095235643808002e-01 -4.853631104123042e-04 1.194290651856757e-03 1.093893940546238e+00 49
6.296935587147150e+00 3.140308193824862e+00 6.926349313261830e-01 3.141592653589793e+00 6.647679368541459e-01 6.144541479444202e-01 -4.617575789865531e-04 1.130457826926014e-03 1.081882866411714e+00 47
6.296990457102229e+00 3.140309937402379e+00 6.926659425974241e-01 3.141592653589793e+00 6.627799617944624e-01 6.191973986249774e-01 -4.562912113173305e-04 1.111843069272831e-03 1.070384752813957e+00 45
6.297044368811163e+00 3.140264403875260e+00 6.926955480493583e-01 3.141592653589793e+00 6.607908949797088e-01 6.237717991372602e-01 -4.676759109387323e-04 1.134632168048778e-03 1.059346327059858e+00 43
6.297097284881012e+00 3.140426119404837e+00 6.927232938976307e-01 3.141592653589793e+00 6.587989999329195e-01 6.281946237141928e-01 -4.066636766293226e-04 9.826257608153885e-04 1.048717348836220e+00 42
6.297149167524756e+00 3.140308125510240e+00 6.927504303975137e-01 3.141592653589793e+00 6.568078032639226e-01 6.324758753364409e-01 -4.434739813327366e-04 1.067543964159739e-03 1.038470170086040e+00 40
6.297199978591228e+00 3.140413660791150e+00 6.927758454068426e-01 3.141592653589793e+00 6.548136548272494e-01 6.366303104626018e-01 -4.031991491040901e-04 9.671959753254408e-04 1.028561245189286e+00 39
6.297249679595952e+00 3.140491642871892e+00 6.928002226261986e-01 3.141592653589793e+00 6.528184254685494e-01 6.406661744549661e-01 -3.730577470155180e-04 8.919731690347002e-04 1.018967628915980e+00 38
6.297298231754177e+00 3.140546932035627e+00 6.928236269970833e-01 3.141592653589793e+00 6.508221235659913e-01 6.445921792068063e-01 -3.511246138349793e-04 8.369776686345375e-04 1.009664483493098e+00 37
6.297345596016290e+00 3.140582828543760e+00 6.928461164567913e-01 3.141592653589793e+00 6.488247597333395e-01 6.484159906724916e-01 -3.360702576161968e-04 7.988199262371695e-04 1.000629997728473e+00 36
6.297391733104969e+00 3.140601437767464e+00 6.928677432125816e-01 3.141592653589793e+00 6.468263468173870e-01 6.521443970118277e-01 -3.270115368029392e-04 7.752317508851834e-04 9.918448985707219e-01 35
6.297436603554557e+00 3.140603896038756e+00 6.928885549056818e-01 3.141592653589793e+00 6.448269003370422e-01 6.557834431838808e-01 -3.234167917744242e-04 7.648194387501299e-04 9.832920603345950e-01 34
6.297480167753078e+00 3.140590495901885e+00 6.929085957169994e-01 3.141592653589793e+00 6.428264393384349e-01 6.593385398258573e-01 -3.250491744759320e-04 7.669142749019611e-04 9.749561890062795e-01 33
6.297522385985548e+00 3.140560730901649e+00 6.929279074759210e-01 3.141592653589793e+00 6.408249877179385e-01 6.628145521375093e-01 -3.319392468376624e-04 7.814965716810051e-04 9.668235651163071e-01 32
6.297563218480005e+00 3.140513269521491e+00 6.929465308376687e-01 3.141592653589793e+00 6.388225761113085e-01 6.662158730193207e-01 -3.443819112659082e-04 8.091798178975380e-04 9.588818329248815e-01 31
6.297602625455663e+00 3.140730881812807e+00 6.929635124165997e-01 3.141592653589793e+00 6.368162299295662e-01 6.695480262054071e-01 -2.727442971836727e-04 6.396756004242105e-04 9.511133339766261e-01 31
6.297640567172798e+00 3.140669901320883e+00 6.929807472297868e-01 3.141592653589793e+00 6.348116207313208e-01 6.728116757120124e-01 -2.897342819898466e-04 6.783619143365931e-04 9.435202257969446e-01 30
6.297677003984973e+00 3.140589168945963e+00 6.929973865719917e-01 3.141592653589793e+00 6.328061046196211e-01 6.760115736878517e-01 -3.126237339721727e-04 7.307975931984088e-04 9.360873404915205e-01 29
6.297711896393760e+00 3.140778975029056e+00 6.930123530942087e-01 3.141592653589793e+00 6.307963562797462e-01 6.791522305399263e-01 -2.515346248673726e-04 5.871396907766394e-04 9.287994358677155e-01 29
6.297745205104281e+00 3.140687064675460e+00 6.930277349279684e-01 3.141592653589793e+00 6.287886421058745e-01 6.822336338487588e-01 -2.778141880654268e-04 6.476145104471900e-04 9.216614822141243e-01 28
6.297776891084256e+00 3.140569091032666e+00 6.930426106217443e-01 3.141592653589793e+00 6.267801175721429e-01 6.852596835582155e-01 -3.116406688736376e-04 7.255773042815026e-04 9.146603929742192e-01 27
6.297806915623226e+00 3.140749961421421e+00 6.930556660003999e-01 3.141592653589793e+00 6.247667590215420e-01 6.882342862621085e-01 -2.546565522633382e-04 5.922439129608797e-04 9.077818711938040e-01 27
6.297835240395332e+00 3.140617934942915e+00 6.930693988715100e-01 3.141592653589793e+00 6.227560770312700e-01 6.911567652591524e-01 -2.923820890299551e-04 6.792915128019212e-04 9.010341932847801e-01 26
6.297861827522206e+00 3.140784113030838e+00 6.930812768372767e-01 3.141592653589793e+00 6.207403725161117e-01 6.940319700195113e-01 -2.407602371873293e-04 5.588500160623993e-04 8.943971816597993e-01 26
6.297886639638903e+00 3.140635569686473e+00 6.930939298450913e-01 3.141592653589793e+00 6.187275560987568e-01 6.968590852566404e-01 -2.829311093440765e-04 6.562000239944549e-04 8.878801805554277e-01 25
